,epoch,acc,time
0,1,0.34137681126594543,16.026359171000003
1,2,0.5005072452451872,11.615607276999999
2,3,0.5729710155207178,11.562532097999998
3,4,0.5989130427655966,11.592741662999998
4,5,0.6207970986547677,11.776058337999999
5,6,0.639456521557725,11.749716487
6,7,0.650724635499975,11.665238474000006
7,8,0.6668840565759203,11.620425256000004
8,9,0.6581521724229273,11.575036995000005
9,10,0.6827536225318909,11.677413269999988
10,11,0.6843115985393524,11.710440490999986
11,12,0.6956159385002177,11.608448020999987
12,13,0.6949999980304552,11.479032800999988
13,14,0.7134420282166937,11.628806010999995
14,15,0.7169202909521435,11.665977016999989
15,16,0.6976449295230533,11.763628627999992
16,17,0.7444927543401718,11.948255155999988
17,18,0.740543476589348,11.652310787000005
18,19,0.7519202906152477,11.577046991999993
19,20,0.7474999997926794,11.48825830300001
