,epoch,acc,time
0,1,0.34597825842059177,18.061616874
1,2,0.4312681163782659,13.546562709999996
2,3,0.5244927542365115,13.482486451
3,4,0.5528985495152681,13.513304018
4,5,0.614094203904919,13.618144646999994
5,6,0.6404347779310268,13.426586725000007
6,7,0.6464492749908696,13.442362136
7,8,0.6532608685286149,13.503448397
8,9,0.6721014503551566,13.431149091999998
9,10,0.6901811620463496,13.492112950999996
10,11,0.701666663846244,13.467296148000003
11,12,0.7018840594784074,13.546317385999998
12,13,0.7145289862933366,13.503198002000005
13,14,0.7216304333313651,13.508336686000007
14,15,0.7332971028011778,13.524415088999973
15,16,0.7380434773538423,13.478817791000012
16,17,0.7446739168270774,13.477401598
17,18,0.7654347821422245,13.565069678000015
18,19,0.7837681167799494,13.609445522999977
19,20,0.793297102269919,13.593596399999967
