,epoch,acc,time
0,1,0.3559420286961224,18.046075719999997
1,2,0.5141304358839989,13.458873426
2,3,0.6068478252576746,13.483951009000002
3,4,0.6164492767142213,13.477587811000006
4,5,0.657862317626891,13.501425936999993
5,6,0.6732246341264766,13.587005074999993
6,7,0.6907246397889178,13.475560594000001
7,8,0.6795652136206627,13.511853141999993
8,9,0.6991304324372954,13.653588072000005
9,10,0.6985507244649141,13.421671328999992
10,11,0.7152536226355511,13.568098719999995
11,12,0.7221739130175632,13.557236434000004
12,13,0.7328985508369363,13.677785333999992
13,14,0.7453623180804045,13.67676437
14,15,0.7540942035291506,13.761437621999988
15,16,0.7616666652586149,13.526970522999989
16,17,0.7894927541846815,13.479686184000002
17,18,0.8002536245014357,13.638335617000024
18,19,0.8124637668547423,13.606090956000003
19,20,0.8209420293569565,13.52208435800003
