,epoch,acc,time
0,1,0.33521739361078845,15.817712796
1,2,0.467173912440953,11.570209661999996
2,3,0.5198550736126692,11.554684709999997
3,4,0.6082971011814864,11.612177134999996
4,5,0.6211956532105155,11.498495693999999
5,6,0.6553623177435087,11.600549518000008
6,7,0.6403260882134023,11.435376947999998
7,8,0.6342753628673761,11.578875864999986
8,9,0.6536594204928564,11.718855615999999
9,10,0.6686594227085942,11.834243727
10,11,0.6877898557678513,11.761124154
11,12,0.6812681157303893,11.639169450999987
12,13,0.6974275358345198,11.661487596
13,14,0.7071739117736402,11.722830848000001
14,15,0.702681161787199,11.653681618000007
15,16,0.7301811582368353,11.534903417999999
16,17,0.6975362339745397,11.408996770999977
17,18,0.7311956500229628,11.609411604999991
18,19,0.7351086956003438,11.532964469999996
19,20,0.7628623208274012,11.569320046000001
