,epoch,acc,time
0,1,0.32807971067402675,17.745297407000002
1,2,0.4828985511608746,13.454942734000003
2,3,0.5746376841612484,13.394672567999997
3,4,0.6117028976264207,13.419714931999998
4,5,0.6631884069546409,13.352378767000005
5,6,0.661630436130192,13.280676369999995
6,7,0.6751811588587968,13.345072699
7,8,0.6822826091362082,13.38774022199999
8,9,0.6973550721355106,13.382154869000018
9,10,0.6906521734984025,13.301326039000003
10,11,0.7116304347696512,13.430357943000018
11,12,0.7318840564593024,13.519005280000016
12,13,0.7417028980410617,13.431740302999998
13,14,0.7305072474738826,13.281715445000003
14,15,0.7748913045810617,13.405884415000003
15,16,0.7618840576513953,13.262327524
16,17,0.7548913035703742,13.239776482999986
17,18,0.7910507250091304,13.452346889000012
18,19,0.7980072440012641,13.410634998999996
19,20,0.8046739146761273,13.40920035900001
