,epoch,acc,time
0,1,0.32637681164171384,18.581482271
1,2,0.44869565056717914,14.395777900999999
2,3,0.5159420293310414,14.196575679000006
3,4,0.5701086955225986,14.318105409000005
4,5,0.6136231872698535,14.232460404000008
5,6,0.6380072456339131,14.352403265000007
6,7,0.6438405808547268,14.291752173000006
7,8,0.6722463774292365,14.368932177000005
8,9,0.664528986034186,14.081051842999983
9,10,0.6894202912631242,14.388025448000008
10,11,0.7009782600014106,14.253319572999999
11,12,0.6840942061465719,14.310715204000019
12,13,0.7130434765763904,14.331102483999985
13,14,0.7332608693319819,14.30174024599998
14,15,0.7484420278797979,14.334763847000005
15,16,0.7496739114108293,14.348540630000002
16,17,0.7564492769863295,14.327425480999977
17,18,0.7717391284911529,14.292727311999982
18,19,0.7827173931443173,14.340467429
19,20,0.8029347820126492,14.383953934000033
