,epoch,acc,time
0,1,0.33782608807086945,18.439547728
1,2,0.47818840457045514,14.303393323999998
2,3,0.5460869566253994,14.130546966999994
3,4,0.5924999998963397,14.205261659999998
4,5,0.6344927516968354,14.236307632999996
5,6,0.6415217392470526,14.250711542999994
6,7,0.6456884087427802,14.111121202999996
7,8,0.6761594210629878,14.134715647999997
8,9,0.6940579718869665,14.133371615999991
9,10,0.6757246382210566,14.152591665999978
10,11,0.7093478259832963,14.183858391000001
11,12,0.7151811582886655,14.143412146999992
12,13,0.7253985498910365,14.212420092999992
13,14,0.7360869555369668,14.263668733000003
14,15,0.7523913040109302,14.187821645000014
15,16,0.7606159435666126,14.245022715000005
16,17,0.7722826101209807,14.238062321000001
17,18,0.7933695666168047,14.322306085999998
18,19,0.8043115922938222,14.289527967999959
19,20,0.8115942037623861,14.200630789000002
