,epoch,acc,time
0,1,0.3267028989351314,18.606529628
1,2,0.41768115872274275,14.302586564999999
2,3,0.5170652179614358,14.368498032999995
3,4,0.5183695613042169,14.440427579000001
4,5,0.5778623164995856,14.255680014999996
5,6,0.6065217399078867,14.34139999
6,7,0.6239492750686148,14.330565413000002
7,8,0.6643115972047267,14.388325131999991
8,9,0.6752173884407334,14.214301374000001
9,10,0.6749275365601415,14.133093286000019
10,11,0.6960869561070981,14.38012548399999
11,12,0.7117028968489688,14.234788294999987
12,13,0.7015942020908646,14.142390620000015
13,14,0.7157246399184932,14.293215647000011
14,15,0.7419927541328513,14.293416431999987
15,16,0.7303623168364816,14.176183166000015
16,17,0.7570652158364005,14.506443414000017
17,18,0.7724999999222548,14.39951823299998
18,19,0.7809420279834581,14.17604295000001
19,20,0.7925362321345703,14.243061151000006
