,epoch,acc,time
0,1,0.22565217380938324,18.762970936000002
1,2,0.306884058629689,14.317006791999997
2,3,0.3677536223245704,14.134096158999995
3,4,0.4384420274392418,14.360624819000002
4,5,0.48076086815284647,14.345973196000003
5,6,0.5248188418538674,14.331552824
6,7,0.5478985484527505,14.24446622299999
7,8,0.5777898531245149,14.304058862999995
8,9,0.5945652185574822,14.275565041999997
9,10,0.5970289820562238,14.254374084999995
10,11,0.5875724641525227,14.220348700000017
11,12,0.5976086939158647,14.347910872
12,13,0.6233333339509757,14.208144880999981
13,14,0.6334420257936353,14.311579960000017
14,15,0.6365942031792973,14.35753666299999
15,16,0.643768117479656,14.31235672599999
16,17,0.6593115941985793,14.418133737000005
17,18,0.6609420287220374,14.33035376700002
18,19,0.6776449233293533,14.332366848999982
19,20,0.675579705963964,14.144646825999985
