,epoch,acc,time
0,1,0.3623913037388221,18.461162677
1,2,0.4242391281801721,14.233206594999999
2,3,0.5480072488603385,14.270035674999995
3,4,0.5456159403142722,14.228131126000001
4,5,0.6140942022852276,14.348295624999992
5,6,0.6321014470380285,14.330803571999994
6,7,0.6569202931030936,14.324606392000007
7,8,0.6514855072550152,14.156580730000002
8,9,0.6627536260563395,14.179856141999991
9,10,0.6890942039697067,14.301432841999997
10,11,0.6839492725937263,14.27927420399999
11,12,0.7068115939264712,14.210394218000005
12,13,0.715398551977199,14.302179085000006
13,14,0.7266304350417593,14.403032943
14,15,0.7332246381303539,14.358503835999983
15,16,0.7669202912112941,14.309125448999993
16,17,0.7773550696994947,14.366070868999998
17,18,0.7740579688030741,14.127072561999995
18,19,0.788007246411365,14.262484366000024
19,20,0.8135144898424977,14.363648633999958
