,epoch,acc,time
0,1,0.32253623186894087,18.439562904
1,2,0.45257246429505554,14.136917720999996
2,3,0.5396376825545145,14.101113022999996
3,4,0.5808333294547122,14.132894749999998
4,5,0.5820289846995602,14.115548215000004
5,6,0.6396376827488774,14.136046081000003
6,7,0.638478262592917,13.989792781999995
7,8,0.6602536216378212,14.149211601999994
8,9,0.654818842916385,14.012507513999992
9,10,0.673985504909702,14.18696066999999
10,11,0.6877173920688422,14.14256937799999
11,12,0.6919202908225681,14.088135619000013
12,13,0.7010507237004198,14.145417116999994
13,14,0.6938043486164964,14.042399566
14,15,0.7095652170803236,14.151975327999992
15,16,0.7218478244283925,14.188796441999983
16,17,0.731956519510435,14.158805873999995
17,18,0.7472826067520224,14.180634919000028
18,19,0.746159421361011,14.04888929599997
19,20,0.7597463772348736,14.285065481999993
