,epoch,acc,time
0,1,0.36235507156537927,18.314464260999998
1,2,0.46728261009506555,14.249288205999996
2,3,0.5344565215965976,14.309113700000005
3,4,0.6080797094365825,14.327964225999999
4,5,0.6438043490052223,14.246815377999994
5,6,0.6625000008422396,14.281786021999991
6,7,0.6570289850882862,14.165852373000007
7,8,0.6780072466834731,14.332289254000003
8,9,0.6829347843709199,14.275529007999992
9,10,0.6912681191511776,14.432581435999992
10,11,0.7145652152273966,14.333969104000005
11,12,0.7287681122188983,14.219045854
12,13,0.7209420288386552,14.18408064899998
13,14,0.7460144920193631,14.302681621000005
14,15,0.7680072466964307,14.302281770000008
15,16,0.7713768112918605,14.238715815999996
16,17,0.7802898540444996,14.284711504
17,18,0.7903985497744187,14.341864479000009
18,19,0.8242391302533771,14.260568917
19,20,0.8262681144735088,14.334431697000014
