,epoch,acc,time
0,1,0.2789855068144591,17.735245986000002
1,2,0.3597826092787411,13.709222764
2,3,0.4069202909974948,13.724689187000003
3,4,0.439528985839823,13.738234959999993
4,5,0.5034782604678817,13.630449888000001
5,6,0.5342753649405811,13.732665658000002
6,7,0.5611231880991355,13.657821884
7,8,0.5872101440377857,13.69167587199999
8,9,0.6009782607788625,13.662413553000007
9,10,0.6134057945531347,13.832056921999992
10,11,0.614565215356972,13.774947209999993
11,12,0.6372101446208747,13.712429233999984
12,13,0.6467391281672146,13.790780048000016
13,14,0.6423188405840293,13.649666432999993
14,15,0.6325362314996512,13.646846165
15,16,0.6530434764597727,13.758434995000016
16,17,0.6829710178401159,13.658682419000002
17,18,0.665615940871446,13.65258870400001
18,19,0.6794927576961725,13.506585640999958
19,20,0.6772101456704347,13.681024656999966
