,epoch,acc,time
0,1,0.3030434783710086,18.522271641
1,2,0.373514492712591,14.294060495
2,3,0.4355797106805055,14.432581931999998
3,4,0.5144202874406524,14.364150330999998
4,5,0.5691666640341282,14.333898970000007
5,6,0.6077536227910415,14.378030573000004
6,7,0.6293115933304247,14.272906113999994
7,8,0.6447826079700304,14.375961313999994
8,9,0.6561231882027958,14.197945599000008
9,10,0.6477536222209102,14.149434405000022
10,11,0.6779710151579069,14.305306056999996
11,12,0.6749637667899546,14.240184513000003
12,13,0.6899275378040646,14.332014146000006
13,14,0.6913768124321232,14.26952009599998
14,15,0.7018840555911479,14.194372383000001
15,16,0.7036231889025025,14.320313698000007
16,17,0.727210144309894,14.362821903999986
17,18,0.7322101437527201,14.418567115999991
18,19,0.7267753666509753,14.200074152000013
19,20,0.7401811584182407,14.362120790999995
