,epoch,acc,time
0,1,0.36579710050769476,18.255364214
1,2,0.44057971060923906,13.993442236
2,3,0.517500000803367,13.896910847000001
3,4,0.580760866727518,13.857415126999996
4,5,0.6208695652692214,13.918059152000012
5,6,0.6568115949630737,14.132520747000001
6,7,0.6615579672481703,13.922029633999998
7,8,0.7003260909215264,13.939556150000001
8,9,0.6783333310614461,14.002883487000005
9,10,0.6918478264756824,13.87622661399999
10,11,0.730615942698458,14.141241463
11,12,0.7269927519171134,13.940525924000013
12,13,0.7274999981341155,13.852126802000015
13,14,0.7179710158835286,14.082374122000004
14,15,0.7597101473289988,14.162873251000008
15,16,0.7705797099548838,14.002855885999992
16,17,0.7688768084930337,13.71712124199999
17,18,0.7872101457222648,14.033403994000025
18,19,0.8071376797945603,13.898107411000012
19,20,0.8174275347720021,14.048425447
