,epoch,acc,time
0,1,0.3586956512020982,18.614395055
1,2,0.45105072272860486,14.125213087000002
2,3,0.5477536268856215,14.197027626999997
3,4,0.6111231903019159,14.103267993999992
4,5,0.6549999963330186,14.043034281999994
5,6,0.6746739119939182,14.122230901999998
6,7,0.6885869554851366,14.127076016999993
7,8,0.6914492748353792,13.984931631999999
8,9,0.7021739133026289,14.049743286999998
9,10,0.7311231863239537,14.13816371599998
10,11,0.7177536260822545,13.979568139000008
11,12,0.7506159407937009,14.108334469999988
12,13,0.7294202916648077,14.031827894000003
13,14,0.75525362012179,14.201597695999993
14,15,0.7730797101622042,14.157427107999979
15,16,0.7696376805720122,13.947243810000003
16,17,0.7773913047883821,14.124025614999994
17,18,0.7815217382234075,14.180339894999975
18,19,0.7890579713427502,14.048510276000002
19,20,0.808224639814833,14.002147382000032
