,epoch,acc,time
0,1,0.3568840582409631,18.203306787
1,2,0.41873188430200453,14.097675889999998
2,3,0.4752898553143377,13.987515647000002
3,4,0.5350362357238064,14.083378671000006
4,5,0.6031159411953844,14.19665409999999
5,6,0.6536231866997221,14.101096798
6,7,0.6668478263461072,14.237047004999994
7,8,0.6867391275970832,14.377572603000004
8,9,0.6982608709646307,14.258158612000003
9,10,0.7124637705476388,14.142698827999993
10,11,0.7020652177541152,13.843868347000011
11,12,0.7207608695911325,14.145563643000003
12,13,0.7300724613925685,14.218769707999996
13,14,0.737173916205116,14.131525607000015
14,15,0.7527173913043478,14.035406025000015
15,16,0.7556159412083419,13.949138734000002
16,17,0.7667028962270074,13.848593414000021
17,18,0.7913405817487965,14.247146540999978
18,19,0.8023913036222043,14.022576814000047
19,20,0.8018840603206469,13.84111858099999
