,epoch,acc,time
0,1,0.30525362200063205,18.777798405
1,2,0.36699275332300557,14.260196091999997
2,3,0.43112318671267963,14.444642331999994
3,4,0.5032246381692265,14.31555554500001
4,5,0.5345652187648027,14.262627176999999
5,6,0.5695652190757834,14.406432683999995
6,7,0.5811956526468629,14.331661307000005
7,8,0.6041666648310163,14.381049485999995
8,9,0.6419565227368603,14.336840660999997
9,10,0.6443478267477907,14.328226299999983
10,11,0.6528623159164968,14.45822815599999
11,12,0.6686231860000155,14.388311957000013
12,13,0.6765942022852276,14.210101100000003
13,14,0.6588405801550202,14.215643690999997
14,15,0.6842029020190239,14.319524088000009
15,16,0.6879710166350655,14.208478874999997
16,17,0.7043115969585336,14.238868034999996
17,18,0.7060144948570625,14.296032972000006
18,19,0.7174637677228969,14.238096307999967
19,20,0.7056884065918301,14.165655377999997
